username,placeLocation,latitude,longitude,code,location
495drewj,"Ambergris Caye, Belize",17.90265725,-87.98179870404411,US,"Ambergris Caye, Belize District, BELIZE, Belize"
495drewj,"Ambergris Caye, Belize",17.90265725,-87.98179870404411,US,"Ambergris Caye, Belize District, BELIZE, Belize"
495drewj,"Charlottesville, Virginia",38.029306,-78.4766781,US,"Charlottesville, Virginia, United States"
495drewj,"Lucerne, Switzerland",47.0505452,8.3054682,US,"Luzern, Schweiz/Suisse/Svizzera/Svizra"
495drewj,"Vienna, Austria",48.2083537,16.3725042,US,"Wien, Österreich"
495drewj,"Vienna, Austria",48.2083537,16.3725042,US,"Wien, Österreich"
495drewj,"Vienna, Austria",48.2083537,16.3725042,US,"Wien, Österreich"
495drewj,"Bratislava, Slovakia",48.1516988,17.1093063,US,"Bratislava, Bratislavský kraj, Slovensko"
495drewj,"Morehead City, North Carolina",34.7229391,-76.7260436,US,"Morehead City, Carteret County, North Carolina, United States"
495drewj,"Morehead City, North Carolina",34.7229391,-76.7260436,US,"Morehead City, Carteret County, North Carolina, United States"
495drewj,"Toronto, Canada",43.6534817,-79.3839347,US,"Toronto, Golden Horseshoe, Ontario, Canada"
495drewj,"Bordentown, New Jersey",40.1462213,-74.7118264,US,"Bordentown, Bordentown City, Burlington County, New Jersey, 08505, United States"
495drewj,"Charlottesville, Virginia",38.029306,-78.4766781,US,"Charlottesville, Virginia, United States"
495drewj,"Charlottesville, Virginia",38.029306,-78.4766781,US,"Charlottesville, Virginia, United States"
495drewj,"Bardstown, Kentucky",37.8092279,-85.4669025,US,"Bardstown, Nelson County, Kentucky, United States"
SusieH755,"Ocean Shores, Washington",46.973703,-124.156277,US,"Ocean Shores, Grays Harbor County, Washington, 98569, United States"
SusieH755,"Murano, Italy",45.4584604,12.35297099850807,US,"Murano, Venezia, Veneto, Italia"
SusieH755,"Venice, Italy",45.4371908,12.3345898,US,"Venezia, Veneto, Italia"
SusieH755,"Athens, Greece",37.9839412,23.7283052,US,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
SusieH755,"Athens, Greece",37.9839412,23.7283052,US,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
SusieH755,"Frederick, Maryland",39.4142186,-77.4109269,US,"Frederick, Frederick County, Maryland, United States"
SusieH755,"Frederick, Maryland",39.4142186,-77.4109269,US,"Frederick, Frederick County, Maryland, United States"
SusieH755,"Frederick, Maryland",39.4142186,-77.4109269,US,"Frederick, Frederick County, Maryland, United States"
SusieH755,Puerto Rico,18.2214149,-66.41328179513847,US,"Puerto Rico, United States"
SusieH755,Puerto Rico,18.2214149,-66.41328179513847,US,"Puerto Rico, United States"
SusieH755,Puerto Rico,18.2214149,-66.41328179513847,US,"Puerto Rico, United States"
SusieH755,Puerto Rico,18.2214149,-66.41328179513847,US,"Puerto Rico, United States"
SusieH755,"Bethesda, Maryland",38.9819845,-77.12423413116392,US,"Bethesda, Montgomery County, Maryland, United States"
SusieH755,"Bethesda, Maryland",38.9819845,-77.12423413116392,US,"Bethesda, Montgomery County, Maryland, United States"
SusieH755,"Washington DC, District of Columbia",38.889059149999994,-77.04016998008728,US,"District of Columbia, Elm Walk, Washington, District of Columbia, 20227, United States"
SusieH755,"Washington DC, District of Columbia",38.889059149999994,-77.04016998008728,US,"District of Columbia, Elm Walk, Washington, District of Columbia, 20227, United States"
SusieH755,"Bethesda, Maryland",38.9819845,-77.12423413116392,US,"Bethesda, Montgomery County, Maryland, United States"
SusieH755,Puerto Rico,18.2214149,-66.41328179513847,US,"Puerto Rico, United States"
SusieH755,Puerto Rico,18.2214149,-66.41328179513847,US,"Puerto Rico, United States"
SusieH755,Puerto Rico,18.2214149,-66.41328179513847,US,"Puerto Rico, United States"
SusieH755,Puerto Rico,18.2214149,-66.41328179513847,US,"Puerto Rico, United States"
Alnrs8,"Athens, Greece",37.9839412,23.7283052,US,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
Alnrs8,"Las Vegas, Nevada",36.1672559,-115.148516,US,"Las Vegas, Clark County, Nevada, United States"
Alnrs8,"Las Vegas, Nevada",36.1672559,-115.148516,US,"Las Vegas, Clark County, Nevada, United States"
Alnrs8,"Las Vegas, Nevada",36.1672559,-115.148516,US,"Las Vegas, Clark County, Nevada, United States"
Alnrs8,"Henderson, Nevada",36.0301134,-114.9826194,US,"Henderson, Clark County, Nevada, United States"
Alnrs8,"San Diego, California",32.7174202,-117.1627728,US,"San Diego, San Diego County, California, United States"
Alnrs8,"San Diego, California",32.7174202,-117.1627728,US,"San Diego, San Diego County, California, United States"
Alnrs8,"Las Vegas, Nevada",36.1672559,-115.148516,US,"Las Vegas, Clark County, Nevada, United States"
Alnrs8,"Henderson, Nevada",36.0301134,-114.9826194,US,"Henderson, Clark County, Nevada, United States"
Alnrs8,"Santorini, Greece",36.4071112,25.456663652707153,US,"Σαντορίνη, Δημοτική Ενότητα Θήρας, Δήμος Θήρας, Περιφερειακή Ενότητα Θήρας, Περιφέρεια Νοτίου Αιγαίου, Αποκεντρωμένη Διοίκηση Αιγαίου, Ελλάς"
Alnrs8,World,25.2528888,55.17696777178696,US,"العالم, دبي, الإمارات العربية المتحدة"
Alnrs8,"Athens, Greece",37.9839412,23.7283052,US,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
Alnrs8,"Athens, Greece",37.9839412,23.7283052,US,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
Alnrs8,"Santorini, Greece",36.4071112,25.456663652707153,US,"Σαντορίνη, Δημοτική Ενότητα Θήρας, Δήμος Θήρας, Περιφερειακή Ενότητα Θήρας, Περιφέρεια Νοτίου Αιγαίου, Αποκεντρωμένη Διοίκηση Αιγαίου, Ελλάς"
Alnrs8,"Mykonos, Greece",37.45142265,25.392303200095327,US,"Μύκονος, Ψαρρού, Δήμος Μυκόνου, Περιφερειακή Ενότητα Μυκόνου, Περιφέρεια Νοτίου Αιγαίου, Αποκεντρωμένη Διοίκηση Αιγαίου, 84600, Ελλάς"
Alnrs8,"Paleo Faliro, Greece",37.9282756,23.6951675,US,"Δήμος Παλαιού Φαλήρου, Περιφερειακή Ενότητα Νοτίου Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, Ελλάς"
Alnrs8,"Athens, Greece",37.9839412,23.7283052,US,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
Alnrs8,"Athens, Greece",37.9839412,23.7283052,US,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
Alnrs8,"Santorini, Greece",36.4071112,25.456663652707153,US,"Σαντορίνη, Δημοτική Ενότητα Θήρας, Δήμος Θήρας, Περιφερειακή Ενότητα Θήρας, Περιφέρεια Νοτίου Αιγαίου, Αποκεντρωμένη Διοίκηση Αιγαίου, Ελλάς"
Alnrs8,"Mykonos, Greece",37.45142265,25.392303200095327,US,"Μύκονος, Ψαρρού, Δήμος Μυκόνου, Περιφερειακή Ενότητα Μυκόνου, Περιφέρεια Νοτίου Αιγαίου, Αποκεντρωμένη Διοίκηση Αιγαίου, 84600, Ελλάς"
Alnrs8,"Las Vegas, Nevada",36.1672559,-115.148516,US,"Las Vegas, Clark County, Nevada, United States"
MichaelaFit,"West Vancouver, Canada",49.3311208,-123.1594791,CA,"West Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada"
MichaelaFit,"West Vancouver, Canada",49.3311208,-123.1594791,CA,"West Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada"
MichaelaFit,"Vancouver, Canada",49.2608724,-123.1139529,CA,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada"
MichaelaFit,"Zakynthos, Greece",37.789138449999996,20.790089567090195,CA,"Ζάκυνθος, Περιφερειακή Ενότητα Ζακύνθου, Περιφέρεια Ιονίων Νήσων, Αποκεντρωμένη Διοίκηση Πελοποννήσου, Δυτικής Ελλάδας και Ιονίου, Ελλάς"
MichaelaFit,"Athens, Greece",37.9839412,23.7283052,CA,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
MichaelaFit,"Athens, Greece",37.9839412,23.7283052,CA,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
MichaelaFit,"Athens, Greece",37.9839412,23.7283052,CA,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
MichaelaFit,"Salt Spring Island, Canada",48.8296672,-123.51516139891447,CA,"Saltspring Island, Salt Spring Island Electoral Area, Capital Regional District, British Columbia, Canada"
MichaelaFit,"Salt Spring Island, Canada",48.8296672,-123.51516139891447,CA,"Saltspring Island, Salt Spring Island Electoral Area, Capital Regional District, British Columbia, Canada"
MichaelaFit,"Salt Spring Island, Canada",48.8296672,-123.51516139891447,CA,"Saltspring Island, Salt Spring Island Electoral Area, Capital Regional District, British Columbia, Canada"
MichaelaFit,"Sechelt, Canada",49.4721147,-123.7631244,CA,"Sechelt, Sunshine Coast Regional District, British Columbia, Canada"
MichaelaFit,"Kosice, Slovakia",48.7172272,21.2496774,CA,"Košice, Košický kraj, Východné Slovensko, Slovensko"
MichaelaFit,"Kosice, Slovakia",48.7172272,21.2496774,CA,"Košice, Košický kraj, Východné Slovensko, Slovensko"
MichaelaFit,"Kosice, Slovakia",48.7172272,21.2496774,CA,"Košice, Košický kraj, Východné Slovensko, Slovensko"
MichaelaFit,"Kosice, Slovakia",48.7172272,21.2496774,CA,"Košice, Košický kraj, Východné Slovensko, Slovensko"
MichaelaFit,"Kosice, Slovakia",48.7172272,21.2496774,CA,"Košice, Košický kraj, Východné Slovensko, Slovensko"
MichaelaFit,"Kosice, Slovakia",48.7172272,21.2496774,CA,"Košice, Košický kraj, Východné Slovensko, Slovensko"
MichaelaFit,"Puerto Vallarta, Mexico",20.6407176,-105.220306,CA,"Puerto Vallarta, Jalisco, 48300, México"
MichaelaFit,"Puerto Vallarta, Mexico",20.6407176,-105.220306,CA,"Puerto Vallarta, Jalisco, 48300, México"
MichaelaFit,"Puerto Vallarta, Mexico",20.6407176,-105.220306,CA,"Puerto Vallarta, Jalisco, 48300, México"
MichaelaFit,"Puerto Vallarta, Mexico",20.6407176,-105.220306,CA,"Puerto Vallarta, Jalisco, 48300, México"
MichaelaFit,"Miami Beach, Florida",25.7929198,-80.1353006,CA,"Miami Beach, Miami-Dade County, Florida, United States"
MichaelaFit,"Las Vegas, Nevada",36.1672559,-115.148516,CA,"Las Vegas, Clark County, Nevada, United States"
MichaelaFit,"Brooklyn, New York",40.6501038,-73.9495823,CA,"Brooklyn, Kings County, New York, United States"
Alex280546,"Suzdal, Russia",56.4193908,40.4487893,AU,"Суздаль, городское поселение Суздаль, Суздальский район, Владимирская область, Центральный федеральный округ, 601293, Россия"
Alex280546,"Sergiyev Posad, Russia",56.3153529,38.1358208,AU,"Сергиев Посад, Сергиево-Посадский городской округ, Московская область, Центральный федеральный округ, 141300, Россия"
Alex280546,"Yaroslavl, Russia",57.6263877,39.8933705,AU,"Ярославль, городской округ Ярославль, Ярославская область, Центральный федеральный округ, 150000, Россия"
Alex280546,"Kostroma, Russia",57.7679158,40.9269141,AU,"Кострома, городской округ Кострома, Костромская область, Центральный федеральный округ, 156000, Россия"
Alex280546,"Yaroslavl, Russia",57.6263877,39.8933705,AU,"Ярославль, городской округ Ярославль, Ярославская область, Центральный федеральный округ, 150000, Россия"
Alex280546,"Moscow, Russia",55.7504461,37.6174943,AU,"Москва, Центральный федеральный округ, Россия"
Alex280546,"St. Petersburg, Russia",59.938732,30.316229,AU,"Санкт-Петербург, Северо-Западный федеральный округ, 190000, Россия"
Alex280546,"St. Petersburg, Russia",59.938732,30.316229,AU,"Санкт-Петербург, Северо-Западный федеральный округ, 190000, Россия"
Alex280546,"St. Petersburg, Russia",59.938732,30.316229,AU,"Санкт-Петербург, Северо-Западный федеральный округ, 190000, Россия"
Alex280546,"St. Petersburg, Russia",59.938732,30.316229,AU,"Санкт-Петербург, Северо-Западный федеральный округ, 190000, Россия"
Alex280546,"St. Petersburg, Russia",59.938732,30.316229,AU,"Санкт-Петербург, Северо-Западный федеральный округ, 190000, Россия"
Alex280546,"St. Petersburg, Russia",59.938732,30.316229,AU,"Санкт-Петербург, Северо-Западный федеральный округ, 190000, Россия"
Alex280546,"St. Petersburg, Russia",59.938732,30.316229,AU,"Санкт-Петербург, Северо-Западный федеральный округ, 190000, Россия"
Alex280546,"Helsinki, Finland",60.1674881,24.9427473,AU,"Helsinki, Helsingin seutukunta, Uusimaa, Etelä-Suomen aluehallintovirasto, Manner-Suomi, Suomi / Finland"
